C00ECK5	C00ECK6	C00ECK40	C00ECK77	C10ECK7	C10ECK8	C10ECK43	C10ECK44	C10ECK45	C10ECK79	C10ECK80	C10ECK81	C30ECK10	C30ECK11	C30ECK12	C30ECK46	C30ECK47	C30ECK48	C30ECK83	C30ECK84	C120ECK13	C120ECK14	C120ECK15	C120ECK49	C120ECK50	C120ECK51	C120ECK85	C120ECK87	C720ECK16	C720ECK17	C720ECK52	C720ECK53	C720ECK54	C720ECK88	C720ECK89	T00ECK22	T00ECK23	T00ECK24	T00ECK59	T00ECK60	T00ECK94	T00ECK95	T00ECK96	T10ECK25	T10ECK26	T10ECK27	T10ECK61	T10ECK62	T10ECK97	T10ECK99	T30ECK28	T30ECK29	T30ECK64	T30ECK65	T30ECK66	T30ECK100	T30ECK101	T30ECK102	T120ECK31	T120ECK32	T120ECK33	T120ECK67	T120ECK68	T120ECK69	T120ECK103	T120ECK104	T120ECK105	T720ECK34	T720ECK36	T720ECK70	T720ECK72	T720ECK106	T720ECK107	T720ECK108
LOC100747963	7.00592282056397	6.3926109309561	6.29091096681564	6.84733937766013	7.16185815029719	6.42111992785594	6.74776430971653	6.48996737593721	6.47595959703956	6.35764701279715	6.46919054267979	6.94188223822826	6.71934749417459	6.66634377233856	6.727342826504	6.22325424063537	6.12966520696933	6.49420822016744	6.84905882329156	6.77908833373559	6.39558962919774	6.36082811565922	6.19599512122084	6.50999237579004	6.46920155757596	6.68630446493383	7.03372889600655	6.59440588782287	7.01887827853858	6.22286776313612	6.63016272362364	6.91726732008676	6.46053670327274	7.02001849693794	6.56211249754151	6.3048654305324	6.80008217268563	6.7502057013562	6.60134960131179	6.43139236735115	6.77093465357814	6.59955163057631	6.52237030750774	6.93553104168717	6.61354745937835	6.76208960322455	6.6952819130033	6.46563248147744	6.9369079595901	6.82268681910877	6.92941001076216	6.77285494638175	6.51681973817875	6.64897857283311	6.34779516877363	6.78698370453426	6.60502920399863	6.56094260521081	6.59174544035371	6.9686009735189	6.52659130675428	6.42599886119372	6.28768857012631	6.32458192070089	6.59225876026837	7.06869978208684	6.70295508686909	6.52687977807376	6.45579831976965	6.30064846904883	6.32647027531549	6.61633860720862	6.86088392189032	6.66739217321581
LOC100745936	8.07770905598424	7.97344474576278	7.69996903335072	7.53207258033382	8.14701074043654	8.21502228285323	7.65435686318303	7.83499364308174	7.87848527500334	7.85856863902239	8.0719762902599	7.91918440548546	7.60176274912308	8.09486292257105	8.08465090324582	7.71826714213531	7.88693898454222	7.77276792928263	8.04462293866336	7.5222962026236	8.27450149072559	7.89222251981385	7.9469811025088	7.713879168558	7.49969050451538	7.9437410224729	7.97020776203178	7.50436019555259	7.79758437430272	8.0056808425205	7.70907253924183	7.56586868594799	7.99333608277535	7.79830521368795	8.27148315287759	7.49618239921736	7.86525358385405	7.78300825761392	7.91881640658846	7.63592870485483	7.84557299818016	8.42967062170747	7.4233943064731	7.98967547955243	7.67201263808607	7.71641836084985	7.91399666040534	7.74973501183103	8.17127766831068	8.20650731314183	7.93506290116554	8.01952897210047	8.10786342431584	7.7837014266571	7.47966303081445	7.63752245768928	7.69930935712459	8.22833540320419	7.8188655373016	8.19732102605928	8.28864057543862	7.80674441303044	8.11579946407946	7.80297670802436	7.84927614096056	7.46889265317613	7.69443494205299	7.71097588916798	7.98661283146656	7.84532677720088	7.46565371097447	7.96239987287913	7.51634366169186	7.86225172965609
LOC100746886	4.28914407006788	4.74970985643197	4.53320899272015	4.62974799146486	4.72150698538961	4.71392225805304	5.02322152810525	4.47475014065744	4.29440388220677	4.4961237938285	4.04009605840602	4.53226256349152	4.91612721208801	4.57229711164691	4.46243817115032	4.83219664053891	4.50663085653275	4.87359931491703	4.76749478910687	4.28020585209155	4.24736184172641	4.17681065453341	4.84822647428654	4.90398162958141	4.42004097085329	4.81380840769638	4.90733076457902	4.68416849546132	4.3900058888232	4.84218126567937	5.00594607002082	4.42465569695849	4.36931572151758	4.70230870437036	4.65481411075837	4.78682481394978	4.76299031335929	4.60188512984424	4.7292288749745	4.85858105883707	4.60719141992863	5.06905380663006	4.6944932502589	4.0702185017442	4.59204258689131	4.56013912209331	4.85976625070275	4.59463195976227	5.23328813330956	4.11507058906489	4.65523149565846	4.57447603163975	5.00457859359847	4.64154943444409	4.85743999272779	4.74223604251347	4.60821176359347	4.31915350320122	4.62564176249991	4.54644998007521	4.86882465036497	5.0934771767671	5.14004853963082	4.79790004710287	4.86453934871687	5.44253350219479	4.61424686328377	4.28563170319533	4.71442687378716	5.15798096023094	4.89500288340053	4.98567817248729	4.90928421674272	4.86344288604399
LOC100740892	7.69833190963865	7.40147131705046	7.03354945844209	7.39373422150668	7.71068364141176	7.65731096591569	6.8349680462578	7.18627269461477	7.26661025118716	7.46390108905581	7.90321019694767	7.07966361995739	7.21124600157706	7.9084520736601	7.61808360116822	7.01501698662082	7.06345570656349	6.98799821494376	7.60747088513908	6.86778214444788	6.7507752646038	7.6023726783704	7.68503512724261	7.24175045888997	6.97733563269165	7.04023319526592	7.83435012968657	7.56783300220758	7.27269762453782	7.21786524342868	6.76989886202968	6.8573370183491	7.05776679579661	7.26875860392038	6.74846324438155	7.61729290173979	7.55060958917082	7.17106939806931	7.43944665396929	6.28987851784602	7.62644750356808	7.9345917774891	6.85246423551433	7.34910767667929	7.33458215721015	7.65590243581645	6.93049752116426	6.79586430251025	7.14104930931341	6.84991047934587	7.63122909687588	7.73953919998401	6.92746597258428	6.64897857283311	7.15605726891908	6.77505446945861	7.13181523871547	6.59013299487949	7.38415307132418	7.3412571787629	7.3702900509766	7.52987791240772	7.1452004748361	6.96740306175619	7.54338788205822	6.84931959950102	7.63606450699159	7.73491883662671	7.63086206742864	6.93050225820161	6.75639467852542	7.48299104355553	7.21247162687441	7.39159631849033
LOC100741012	7.5518124960326	8.43944099897386	8.27237443803465	8.45883240905938	7.85873903882955	8.24872446911917	7.9617246876882	8.56192653205965	8.5414779165155	8.20998373152705	8.58698454533247	8.43521291762939	7.88252103695122	8.39575247418711	7.94087802801681	8.53467616634116	8.10067926825177	8.27012404425838	7.88152554551112	8.28392556329467	8.1079690826309	8.01298153022511	8.50273115734902	8.6187442103005	8.46505025552596	8.30635678187636	8.21333607294872	8.13026737689609	7.64305071402366	8.08776385922262	8.78850673707807	8.38380539872047	8.39471407729048	8.48443761965192	8.48880762526433	8.09851356198334	7.89071171440691	8.18185174978325	8.24128435772888	8.32555278467863	7.88935229216803	8.07103656586376	8.57545211362685	8.37632953064219	8.62743789438432	7.85740263469853	8.66574343970231	8.38604590193287	8.41504650039452	8.25780368086513	8.00918348712658	8.20986928767507	7.83225432122631	8.62180157950252	8.63531859253438	8.29708235982609	8.43553734154649	8.43703849966504	8.43116260021487	7.8087234827069	7.70221467030949	8.24408302208282	8.49628056851111	7.98865079246296	8.53920791301524	7.98502037912721	8.01364578283994	8.48295632088717	8.30239079505344	8.36312569327207	8.44677727888733	8.3311077855542	8.126886295252	8.19223562845153
LOC112212461	4.28914407006788	4.589297134774	4.39833953713472	4.54900776816783	4.05467959031906	4.24230794012669	4.57325058338785	4.55030099354692	4.91777276176239	4.00125182709198	4.69103179489108	3.96484858414822	4.17166014656835	4.4107851049758	4.52683199123038	4.53009501615246	4.58442193251841	4.63353793411678	4.54409429767734	4.28020585209155	4.46027413279861	4.17681065453341	4.0871942128203	4.56206899512385	4.83321424099108	4.68195840657341	4.22028251957913	4.01170764940111	3.94605076679648	4.46329930361032	4.39179637322651	4.21919553656352	4.36931572151758	4.31145089763837	4.1749787642339	4.42222110322757	4.45227495654714	4.50909787962315	4.37963967038499	4.33492172918128	4.34356457844635	4.60429531316181	4.46082137702592	3.90201025345585	3.49126311067643	4.25551069749329	4.3006685832139	4.05293753264229	4.42985474481553	4.63706062908141	4.82413725101438	4.35492119459089	4.06572943245463	4.64154943444409	4.02410663208099	4.90540117937866	4.38227922034324	4.57582812855386	4.62564176249991	4.24551590797592	4.66740900872068	4.14684531838255	4.19462472458297	4.33414918703128	4.40905595084041	4.58892898497482	4.2368058346768	4.60132844884466	4.4995103257325	4.10912556324986	4.73289234338846	4.12391808703094	4.28170157147841	4.15685528697391
LOC117151397	4.14544556128736	4.589297134774	4.02065753035321	4.46030064431644	4.17916290897179	4.66000196628867	4.09349682211106	4.68490486742494	4.29440388220677	4.4961237938285	4.2628886734509	4.42624394082853	4.17166014656835	4.49530013786238	3.49126311067643	3.89116090604269	4.50663085653275	4.22479320326815	3.9289999199972	4.67774513283035	4.46027413279861	3.88953268372618	4.32825366882849	4.4532372034951	4.15357693459871	4.41104626142963	4.33017770830795	4.12698110026626	4.13182178623689	4.18496906814758	4.90924862742671	3.9144882050211	4.52410008769057	4.31145089763837	4.44954328410331	4.30089141559773	4.24103264258245	4.96724418473664	4.37963967038499	4.51753932149854	4.09824686366107	4.47804277923863	4.31496360652916	4.39783713681496	4.82443501530055	4.78656396337546	4.42196694582084	4.28072975480001	4.7176558377606	4.55584751853696	3.97714497360811	4.04232530747632	4.1925697297651	4.43844112426292	4.53978798173811	4.47191746789715	4.38227922034324	4.31915350320122	4.69979973354321	4.24551590797592	4.5487796889657	4.41075219931124	4.39354176061167	4.43042755240032	4.02704743351996	3.88752837216506	4.2368058346768	4.50858390380957	3.90983650888505	4.70072375181431	4.46442755640699	4.48014057491453	4.3550556562288	4.42456308253425
LOC100741254	5.94484174406627	5.55911073741652	6.07287760531418	5.59442844945521	6.1871542914735	5.85059619766978	6.5757671514497	5.52335445801042	5.77475828317884	5.45082253336931	5.41214833878081	5.11879068693558	6.29710785213832	5.70592802178789	5.45258573539156	5.8726682274888	6.08812303918249	5.61067097815209	5.6503852106187	5.5669259766315	5.06429373994293	5.99154482331857	5.96125497909375	5.42247941837598	6.32935418952924	6.12903501304358	5.79195674701946	5.460360399893	6.06167429764208	5.99548996416441	5.71903904948802	5.86634559454729	6.00767244528058	5.45537687711209	4.89876643071317	5.91617274078006	5.95100711909341	5.78660047965231	5.90657794748769	5.69197532864093	5.76852898401931	6.31287962221964	5.44963806083303	5.53536063694106	5.36375149554505	5.35530303614853	5.65114269695361	5.70021628986486	5.59141889043931	5.26370637420829	5.6309345554329	5.53397632587968	6.11791985769179	6.09523427913654	6.03465065567354	5.51811341183004	6.0182481076396	5.36855042852307	5.85660609152589	5.68587306965113	6.55145836081742	6.36415640024662	5.84680682829356	6.4460136136617	4.95218874528584	6.02099085044289	5.7238433238611	5.37830431381485	5.68629502522049	6.26095958423996	6.52303139818464	5.49016438562459	6.42774450725042	5.82805688793466
LOC100742212	7.70650159899128	8.38798413058417	7.08361999008188	7.76717542761503	7.84241475717207	7.97206225630936	7.31178014470547	7.24806142192721	7.04866464291336	7.12347450907451	7.70052767444254	7.51724858195536	7.15180786004647	7.87973215663562	7.38908613053876	7.27348893278243	7.16483733203035	7.0463279136188	7.18752991271191	7.46692550370083	7.17853260647793	7.4957098994067	7.60048280506605	7.27856559676435	7.0049036645378	7.16850908649655	7.31789694043747	7.38120891219374	6.95428264936976	7.44066196003776	7.1025243288988	7.20331774271002	7.01978377839608	8.08837421899314	6.48004791940476	7.34238242966204	7.08164310478352	6.82711338875053	7.43944665396929	7.39339492745012	7.00644986278876	7.98450370352182	7.72602538784006	7.32441784240916	6.54343966045092	6.77648288409607	7.45604171927763	7.32784209392779	7.16618248745319	7.07392008887107	7.01876600869658	7.27175661778786	6.92746597258428	7.00293643585263	7.45425712881188	6.97576029790888	7.45087554848948	6.8648448660561	7.35668120326471	6.71612716482507	6.42245163853886	6.99781392745914	7.47643589919246	7.15019051969073	7.69354671511483	7.12308672673356	7.33923608941336	6.98163155417109	6.72982335673739	7.16063693250852	7.01749501632812	7.5094316630943	7.21922791513532	7.64174770524968
LOC100742942	9.0570574600451	9.56787390878807	9.48068652057129	9.64911640064509	9.59539921942628	9.57777430152715	9.25451313166507	9.43124272183656	9.43754949371754	9.59784157201057	9.51293661394092	9.67650760248763	9.49783866407664	9.62165232808037	9.65228052749971	9.35226981120231	9.44205315391464	9.51612431618208	9.5130816946997	9.57658335898389	9.55719430508244	9.36744977663406	9.48407665250759	9.5704076385526	8.95121701984203	9.11322248843452	9.50628128026144	9.26391798580782	9.06929103224668	9.68127651052655	9.51914606006865	9.55159291198641	9.57697391217335	10.0477000373005	9.70649894608173	9.58649778312626	9.22142394512855	9.51961810351517	9.4074291854728	9.58702238862259	9.16938304318153	9.94506564897238	9.37525771288431	9.72057512833655	9.55630819876746	9.55730996040453	9.37022563024547	9.70474058952031	9.60562378037148	9.44743328190709	9.69192077076939	9.5031077170147	9.51460979116091	9.09273414860537	9.28245084699971	9.48218180357624	9.50263793246152	9.57112373337426	9.41581111777052	9.3210974843264	9.31802199304855	9.32999161185155	9.70050940428363	9.45639202489666	9.55129645020195	9.183571314299	9.25698078298706	9.53864286502762	9.20093548662068	9.34559191713893	9.37201776487266	9.82464542434712	9.48220681095541	9.57316175008421
LOC100743064	7.91114607546577	6.96298399955492	6.86223687528836	6.84733937766013	7.33570952333776	6.73118420731678	7.55583293785993	7.10267910416702	6.09422937901213	7.18142932189134	7.13118512433561	7.10568723024204	7.23598009924608	7.16505663498121	7.17060650642209	7.15454407261936	7.11504868041519	7.48550798128502	7.62287438409567	7.6185626111082	7.12475964244913	7.54335505911971	6.86753750508465	6.6488206318332	7.15176547796154	7.17530774976054	7.15825581981831	7.47455174227235	7.43251185316676	7.00460939174914	7.07353304984377	7.66652047631678	6.66021077170067	7.00952617585233	7.19408867826167	7.15773935469064	7.55858372326446	6.30794686733495	6.95163770114604	7.29639410417117	6.86232100749026	7.65513119522881	7.3314871452985	6.9135447959549	7.03846302751909	6.95137700672439	6.8714966751828	6.96633108964886	6.73258827979528	7.08538709938293	6.92941001076216	7.08019676277198	7.34550048876087	6.6119248105389	7.21786759325949	6.56902980597037	7.03704982954637	7.2570813482273	6.95332207291294	7.11862423149911	7.78742141789646	7.35276689714367	7.27006016817829	7.60442552267382	6.77070112791198	7.48968276918533	7.15357316222858	6.85549343804351	6.98127074069967	6.96342677267459	6.83764500643256	7.10890742023324	7.64206633319429	7.20066208462169
LOC105680463	5.7619660935765	6.56712543643938	4.80290209559509	5.45400143502054	6.1871542914735	6.42111992785594	5.5318942316896	5.32778646277465	5.25766158391851	5.67982339299667	6.38491179926501	6.35904815790566	5.5538715994471	6.56784886079977	5.89913542723479	5.99984182453931	6.16998476427648	6.99647906943579	5.48217973065002	6.47362481251766	6.93760760233595	6.16208304535516	6.09426588572467	4.90398162958141	4.73206604497704	5.19359663209941	5.42679155882563	6.118743976727	5.84483871312912	6.60244608239299	5.93436941931101	6.13761613565837	5.67064273251655	6.15208327167762	7.23183957933554	5.49626248969138	5.67461087116875	4.90365502333729	5.33096484061466	6.48095968551683	5.26257090534684	8.3244691103137	5.47599241376738	6.67256412798866	5.48749611634006	5.74162432739931	5.49577264308901	6.87297886363003	5.77315717688065	6.73772160597112	5.91433186038761	5.89211860382669	6.50229449837247	5.01808488921598	5.52747463485531	5.48760834653164	5.797994945571	6.63281137839891	5.48401555452123	5.24913213447711	6.64674056286156	5.89088645541356	6.47946114908541	6.68938745820561	5.9358387687271	5.20952064387054	5.8887419469344	6.28495927811261	5.59932590036296	6.72471761707006	5.72429851691522	6.44225381080475	5.69752305454507	6.43986248942404
LOC100741134	7.13309072041879	8.37151919341241	8.54527021674761	8.60663534333757	7.95802821470074	8.38964061710816	7.83316271484714	8.42028950068451	9.09470609915648	8.23743262761921	8.61151468609993	8.94177952832305	7.49674084775585	8.38762465854949	8.13991148068796	8.83329241877489	7.86910120322975	8.12394988630561	7.78221563439352	7.85952221860356	8.36034522522705	8.14213040144342	8.64991081101967	8.61397251093085	8.47813340231958	8.3637531646125	8.44170065223748	8.04783877336905	7.82658985456954	7.50548239827821	8.6522394208627	8.17068211879081	8.99257682063587	8.2117804688136	8.66391547822609	9.13322681593068	7.89700635424767	9.37497869745457	8.77856395778372	8.38231496022881	7.74018965139321	7.85387356112344	8.44730994286323	7.87566720448931	8.82263187926791	8.96355208888126	8.95712547153367	8.4408800900458	9.16597869628344	8.38781036025502	8.64650860156814	8.02414687978839	7.7797116957915	8.78278791672802	9.26435959971794	8.78930374750503	8.12783369974375	8.82106415116183	8.60794658547815	7.98655406852953	7.77704319793297	8.79018520687347	8.41016968002865	8.48300373199014	8.47061150037137	8.0838372496331	8.00215079109604	8.3906844865019	8.48255130518219	8.16303855132554	8.64826924579087	8.38431971279653	8.04592785551598	8.43527090521066
LOC100743181	5.82574653620184	5.67679570443977	5.38054384727789	5.65929389011342	5.91518700431426	5.85059619766978	5.75342992435155	5.66615203951869	5.80715378022906	5.50000683861567	5.81991975385488	5.54476807939024	5.71008255785241	5.7330368906069	5.86069795085695	5.89471537975249	5.48606701329877	5.65616733917515	5.58571035917126	5.52932129584715	5.72103716793225	5.5106663134196	5.67688333964849	5.95308044555487	5.39199802580018	6.00963571866337	5.73776005819884	5.40740621787408	5.98437883090999	5.44074601385724	5.71903904948802	5.70696458602828	5.83854137555503	5.84879118220261	5.91358428395989	5.49626248969138	5.67461087116875	5.81803795559939	5.90657794748769	5.72063475426807	5.68199577384045	5.70315529784127	5.47599241376738	5.33891324908705	5.31962033802326	6.03982166908182	5.3654101542931	5.93029133084993	5.55181774974375	5.93050812664409	5.46228910534059	5.47781253179966	5.49097675203596	5.48498341478093	6.20011131921801	5.66064895792566	5.41078679548417	5.50445638551207	5.5540025521087	5.85908000494257	5.37712316822596	6.00506090092457	6.02406694852125	5.66094587886615	5.63686183451447	5.34800195927428	5.39221187857201	5.68657172523725	5.37010267387996	5.64324252490466	5.50423578791849	5.95903957611944	5.50179386538794	5.98008867494437
